Index,aa,ab,ac,Yh,Yi,Yj,ERM Classification,Correct
2,0.28336398,0.0064979517,-0.11533544,-0.58369886,-0.68662178,0.30951621,5,False
2,0.22287231,-0.0053260597,-0.072215564,-0.30958801,-0.69332071,0.30594018,1,False
2,0.12666467,0.0014646907,-0.043355047,0.13992509,-0.68679252,0.30903887,3,False
2,0.22919979,0.0023632791,-0.049377021,0.68904038,-0.68894341,0.30576473,2,True
2,0.31740147,-0.06193894,-0.10089662,-0.7554803,-0.70602492,0.29192485,1,False
2,0.32262237,-0.042379025,-0.11488636,-0.32457753,-0.69997891,0.29734449,1,False
2,0.34004332,0.016156272,-0.095576371,0.85736362,-0.69577846,0.30140682,1,False
2,0.27761816,0.0052778037,-0.086673241,-0.076013863,-0.70663784,0.29332202,5,False
2,0.22607459,-0.014890608,-0.20470014,-0.01745852,-0.70487716,0.29334897,2,True
3,0.3279454,0.02119251,-0.04484464,-0.72935892,-0.789362,0.22699702,5,False
3,0.28954172,-0.020519434,-0.1102162,0.39961591,-0.79594803,0.21338608,5,False
3,0.29493552,-0.072192704,-0.15190406,0.32659193,-0.79538736,0.21584365,2,False
3,0.26510472,-0.060315685,-0.11950258,-0.76836064,-0.77870056,0.23437773,1,False
3,0.28331998,0.019400743,-0.089765229,0.14078956,-0.75716323,0.25149035,5,False
3,0.33907784,-0.0266833,-0.15628808,-0.19420509,-0.77152677,0.24121784,1,False
3,0.27790605,-0.028245678,-0.10771456,-0.58000322,-0.78212903,0.23879728,5,False
3,0.25378333,0.019177706,-0.068938483,0.55123014,-0.77982782,0.23945166,1,False
3,0.31912325,-0.0014263534,-0.098580689,0.75617773,-0.78905524,0.22778359,1,False
2,0.28923571,-0.064960671,-0.1690754,-0.64385414,-0.70959264,0.28406542,2,True
2,0.23666298,-0.010686449,-0.13429815,-0.333152,-0.69129999,0.30291966,1,False
2,0.29435524,0.0085263532,-0.090057595,-0.028241837,-0.69555483,0.30215615,5,False
2,0.3285838,-0.017030435,-0.11996463,0.19072141,-0.70378135,0.29540621,1,False
2,0.27957793,-0.028403417,-0.11983474,0.44770974,-0.70429992,0.29613536,5,False
2,0.16266798,-0.029567338,-0.10959756,-0.36751215,-0.69800765,0.30135633,1,False
2,0.2258582,-0.064337079,-0.12906429,0.63032682,-0.67558274,0.31849899,2,True
2,0.36648938,-0.0262775,-0.1054403,0.54757045,-0.64956081,0.33774578,2,True
2,0.34179466,0.041427476,-0.091213318,-0.75783761,-0.66197323,0.32792278,2,True
3,0.35619899,-0.010732315,-0.080096478,-0.86249787,-0.80007049,0.22142419,3,True
3,0.26776838,-0.023804255,-0.10210097,0.75407794,-0.80556297,0.21399503,5,False
3,0.27526597,-0.04823735,-0.12110103,0.75681518,-0.80054601,0.21846137,5,False
3,0.27347775,-0.065585329,-0.1163256,-0.73453198,-0.78789495,0.2311997,1,False
3,0.29936078,0.0088840736,-0.069213819,-0.70709437,-0.76964175,0.24607788,5,False
3,0.27349747,-0.022694515,-0.13954277,0.8876901,-0.77926823,0.2370127,5,False
3,0.29076021,-0.022301736,-0.12562165,-0.72101486,-0.78554162,0.23567438,5,False
3,0.29686834,0.01396058,-0.081110317,-0.11224945,-0.78429565,0.23721115,5,False
3,0.24203628,-0.00052207193,-0.10443056,0.43930632,-0.79400436,0.22672937,1,False
2,0.34567096,-0.060842894,-0.22342074,-0.72111529,-0.70853958,0.28168896,2,True
2,0.20623002,0.021131939,-0.084743009,-0.15139032,-0.70334703,0.2938273,1,False
2,0.15676269,-0.015914045,-0.08056475,-0.61245252,-0.71088161,0.28909386,1,False
2,0.22535066,-0.051389501,-0.091847434,-0.62183377,-0.70899678,0.28996617,1,False
2,0.30504799,-0.036708418,-0.083027595,-0.04541539,-0.70552671,0.29346678,1,False
2,0.30442748,-0.031774248,-0.097132012,-0.63237992,-0.70550202,0.2938257,1,False
2,0.32187196,-0.031113906,-0.1293654,0.61163394,-0.6982212,0.29982371,1,False
2,0.29940666,0.0015675888,-0.11624102,0.76279544,-0.68723896,0.30917594,5,False
2,0.22246611,0.020089347,-0.094718263,-0.40044341,-0.68668291,0.30920094,1,False
2,0.21799162,0.010591777,-0.13784221,-0.75065148,-0.69872316,0.29841466,3,False
5,0.29615417,0.001623784,-0.092978378,-0.81541296,-0.73391163,0.231843,5,True
5,0.28366213,-0.013454425,-0.095488329,0.090467428,-0.74648631,0.22512586,5,True
5,0.28019111,-0.014433554,-0.10449435,-0.48803601,-0.75181873,0.22359807,5,True
5,0.28249735,-0.0029268579,-0.10698406,-0.57913434,-0.75470443,0.22149865,5,True
5,0.27419605,-0.023026476,-0.11843667,0.82903153,-0.75994322,0.2165689,5,True
5,0.26894842,-0.029440665,-0.12245035,0.0080197401,-0.75435565,0.21935079,5,True
5,0.2763013,-0.027374944,-0.10045733,0.78608005,-0.74637704,0.22381693,5,True
5,0.2787184,-0.020215996,-0.1060647,0.85348537,-0.74421887,0.22717375,5,True
5,0.27881268,-0.0077250682,-0.10696917,-0.75432842,-0.74352917,0.22894891,5,True
5,0.27797071,-0.018318954,-0.10635519,-0.77314825,-0.7470109,0.22615736,5,True
5,0.27609011,-0.017066258,-0.1193845,-0.67863736,-0.74745751,0.22567526,5,True
5,0.27371816,-0.019896076,-0.12113467,-0.54004876,-0.74517276,0.22574813,5,True
5,0.27544604,-0.021342876,-0.10851555,0.81848015,-0.74069947,0.22701224,5,True
5,0.28214895,-0.014535416,-0.098543572,-0.70285454,-0.7381821,0.22876089,5,True
5,0.27811055,-0.015569642,-0.11305256,-0.30775753,-0.7411516,0.22779004,5,True
5,0.27198091,-0.019205526,-0.11722341,0.89302833,-0.74105092,0.22699714,5,True
5,0.27804433,-0.017069998,-0.1009609,-0.91984685,-0.73813293,0.22783857,5,True
5,0.27916441,-0.016397819,-0.10861821,0.79886054,-0.7392379,0.22796566,5,True
5,0.29783418,-0.008706012,-0.092799345,0.40466829,-0.67024816,0.2555979,5,True
5,0.27539507,-0.015398298,-0.10636028,0.42107593,-0.68455879,0.24970134,5,True
5,0.28844551,-0.0097166587,-0.095013976,0.071781462,-0.68458442,0.24946682,5,True
5,0.27528603,-0.016335063,-0.11613433,-0.90223503,-0.69072261,0.24660418,5,True
5,0.27529461,-0.019225371,-0.11140386,-0.10717373,-0.68934728,0.24634244,5,True
5,0.28276975,-0.014394167,-0.098518921,-0.16720513,-0.68824757,0.24686611,5,True
5,0.28229553,-0.012400585,-0.10235789,-0.26452373,-0.69219566,0.24552976,5,True
5,0.28065978,-0.014385604,-0.10505542,-0.5232228,-0.6960733,0.24357423,5,True
5,0.27762702,-0.017875245,-0.10784839,0.35402083,-0.69793055,0.24258473,5,True
5,0.27415022,-0.017987879,-0.11064952,0.86315938,-0.69769753,0.2428539,5,True
5,0.27926026,-0.015106775,-0.10094023,0.69179222,-0.69716831,0.24303933,5,True
5,0.27921499,-0.019131798,-0.11093115,-0.64508289,-0.69921309,0.24249914,5,True
5,0.27674681,-0.017496854,-0.11753607,-0.57762325,-0.69765002,0.24322756,5,True
5,0.28145367,-0.011558314,-0.098317666,0.2355682,-0.69570955,0.24331375,5,True
5,0.27625332,-0.015503466,-0.10631884,0.71256209,-0.70024893,0.24120071,5,True
4,0.24687403,0.045289406,-0.10398656,0.18571374,-0.74915362,-0.00013042083,4,True
4,0.26524751,0.0091256646,-0.090137752,-0.15387232,-0.73181268,-0.021514589,4,True
4,0.2728859,-0.013250218,-0.10143316,-0.18093685,-0.71465022,-0.03345091,4,True
4,0.27492944,-0.015178616,-0.10263377,-0.0053201081,-0.71114919,-0.034950361,4,True
4,0.2801492,-0.019306454,-0.11153827,-0.088848916,-0.70918231,-0.035446219,4,True
4,0.28103656,-0.018150811,-0.10876906,-0.15536808,-0.71038757,-0.034671155,4,True
4,0.28004467,-0.016795693,-0.11546866,0.50807742,-0.71162521,-0.034236087,4,True
4,0.27827344,-0.017222434,-0.11275656,0.39781408,-0.71397208,-0.034176315,4,True
4,0.27502407,-0.017242439,-0.10683649,-0.95910629,-0.71497845,-0.034130766,4,True
4,0.27948497,-0.017329597,-0.11584812,-0.11185383,-0.71486623,-0.034261057,4,True
4,0.28321526,-0.01789723,-0.11480737,0.21846795,-0.71728001,-0.034180206,4,True
4,0.27659425,-0.017506683,-0.1049643,-0.23531989,-0.71910653,-0.033792253,4,True
4,0.2775731,-0.017171272,-0.10981952,0.75848267,-0.71846048,-0.033595587,4,True
4,0.27799105,-0.017759132,-0.18040193,-0.56549106,-0.91553137,0.15140677,5,False
4,0.28850348,-0.010747693,-0.096739446,-0.3505852,-0.90995708,0.14606965,5,False
4,0.27589064,-0.011085365,-0.11032303,-0.25872274,-0.91382362,0.14459779,5,False
4,0.27803438,-0.0102721,-0.097177676,-0.26970777,-0.91754628,0.14169888,5,False
4,0.27725727,-0.012293321,-0.098602728,0.04042771,-0.9228608,0.13908211,5,False
4,0.27859683,-0.01748448,-0.10374154,0.55093356,-0.92732502,0.13726537,5,False
4,0.27935397,-0.016447947,-0.10127196,0.66555742,-0.92859723,0.13725567,5,False
4,0.27731463,-0.016268486,-0.10881977,-0.024358548,-0.93037746,0.13692752,5,False
4,0.27679547,-0.015246327,-0.11401476,0.0027447304,-0.93079766,0.13644806,5,False
4,0.27874948,-0.012390805,-0.10798286,0.05652566,-0.93062455,0.13560108,5,False
4,0.27741718,-0.01493495,-0.10878478,0.4484856,-0.93263653,0.13371713,5,False
4,0.27656064,-0.017895308,-0.11279511,0.17783571,-0.93331734,0.1328509,5,False
4,0.27842727,-0.017404611,-0.1067514,-0.39160287,-0.93233598,0.13302271,5,False
4,0.27772382,-0.018233775,-0.1122872,-0.75280291,-0.93225971,0.13314396,5,False
6,0.27107432,-0.024244417,-0.10792238,0.51370681,0.4278653,-0.30618872,6,True
6,0.23896415,-0.01350188,-0.10486213,0.12086974,0.42495037,-0.30279589,6,True
6,0.25897087,-0.019989935,-0.10171241,0.092525008,0.43497415,-0.30382728,6,True
6,0.28405336,-0.01803423,-0.10884664,-0.038830169,0.4388537,-0.30244579,6,True
6,0.29467394,-0.016958602,-0.10828505,-0.10404403,0.43707584,-0.30207354,6,True
6,0.27738349,-0.020650585,-0.10439071,-0.058590727,0.43395934,-0.30149944,6,True
6,0.27926897,-0.017755696,-0.11106201,0.0088462971,0.43342669,-0.29995093,6,True
6,0.26831416,-0.017911307,-0.10403608,-0.39537016,0.43322602,-0.29984139,6,True
6,0.26258484,-0.018285091,-0.10590026,0.10131042,0.4359399,-0.29919421,6,True
6,0.27949731,-0.014209248,-0.11326406,0.32386183,0.43894715,-0.29904129,6,True
6,0.25385666,-0.018866873,-0.10633766,0.078579209,0.43927813,-0.30045672,6,True
6,0.27855954,-0.017032011,-0.10973639,0.88786428,0.44384662,-0.30006739,6,True
6,0.28935765,-0.015632055,-0.1088646,-0.147298,0.4435534,-0.30030967,6,True
6,0.26438063,-0.01778032,-0.10357653,-0.032408086,0.44198259,-0.30058687,6,True
6,0.28715984,-0.014816518,-0.11327744,0.1491395,0.44418114,-0.30028557,6,True
6,0.27016072,-0.019188554,-0.10800304,-0.10832892,0.4425068,-0.30147353,6,True
6,0.24438927,-0.026211815,-0.091735993,0.39464859,0.39466058,-0.31264524,6,True
6,0.21992077,-0.018318181,-0.096885911,0.092474716,0.39715239,-0.30880437,6,True
6,0.28755596,-0.018570064,-0.10849966,-0.039287139,0.41115981,-0.30785499,6,True
6,0.29826705,-0.017899576,-0.1088384,0.24126694,0.40917836,-0.30718474,6,True
6,0.28588056,-0.020756625,-0.1064331,-0.4059986,0.4039746,-0.3063501,6,True
6,0.26409826,-0.018300035,-0.10465176,-0.34051807,0.40199509,-0.30462699,6,True
6,0.27669011,-0.016882631,-0.11137895,0.22808104,0.40507388,-0.30415172,6,True
6,0.28365418,-0.018955462,-0.10792128,0.21450027,0.40565049,-0.30436932,6,True
6,0.29628551,-0.014352684,-0.10930632,-0.50085353,0.40319941,-0.30385806,6,True
6,0.29230498,-0.013728177,-0.11417227,-0.41818939,0.39896454,-0.30471778,6,True
6,0.25912101,-0.020214029,-0.10702196,-0.48830359,0.39682817,-0.30621563,6,True
6,0.26845129,-0.018299975,-0.10590457,0.41637068,0.40084607,-0.30540123,6,True
6,0.29669774,-0.013826844,-0.11369934,0.2429926,0.4018553,-0.30501401,6,True
6,0.27750035,-0.016241107,-0.10870228,-0.3855558,0.39752063,-0.30651714,6,True
6,0.25562375,-0.018223336,-0.10225485,0.30351911,0.39874272,-0.30660065,6,True
6,0.29055648,-0.015469045,-0.11495613,0.65847945,0.40262649,-0.30610278,6,True
6,0.27780865,-0.017104855,-0.10790969,0.13999763,0.39985415,-0.30721181,6,True
1,0.24332452,-0.044998625,-0.095096712,0.10639641,-0.65679989,0.26068451,1,True
1,0.2314723,-0.0040434659,-0.054323434,-0.27706996,-0.65307312,0.26739419,1,True
1,0.30506714,-0.038664501,-0.068173334,-0.3806785,-0.66054914,0.26447288,1,True
1,0.29914072,-0.037333284,-0.1018789,-0.66952572,-0.66422747,0.26490671,1,True
1,0.23596411,0.005635647,-0.097414369,-0.37257176,-0.66791128,0.26521646,1,True
1,0.3151256,-0.0076941417,-0.16776014,0.32567994,-0.66966319,0.26382439,1,True
1,0.2724085,-0.02150357,-0.12394073,0.50964719,-0.66333542,0.2640808,5,False
1,0.2447147,-0.012191653,-0.050867258,-0.20540495,-0.66355393,0.26525866,1,True
1,0.33030278,-0.042160516,-0.092232047,-0.086233239,-0.6690181,0.26485516,1,True
1,0.28675363,-0.040536343,-0.12032142,-0.4169898,-0.66623582,0.26690394,1,True
1,0.21168509,0.003595178,-0.10400068,-0.58365653,-0.66159957,0.26978415,1,True
1,0.27516514,0.014548966,-0.11910002,0.3390897,-0.66178864,0.26835714,1,True
1,0.32039361,-0.018266219,-0.13440278,0.18326073,-0.66004036,0.26681683,1,True
1,0.28399304,-0.017594853,-0.11818541,0.44002756,-0.66220461,0.26695383,5,False
1,0.20266424,-0.04563036,-0.086865526,-0.23349791,-0.65683458,0.26160326,1,True
1,0.2275831,-0.00053080918,-0.039762285,-0.56559988,-0.65365305,0.26840406,1,True
1,0.32255712,-0.039916591,-0.082557226,-0.35907762,-0.66468997,0.26558152,1,True
1,0.28860481,-0.037961534,-0.11676582,-0.12786821,-0.6662653,0.26711691,1,True
1,0.26163607,0.0041905888,-0.11595404,-0.42727617,-0.66290751,0.26978481,1,True
1,0.33765371,-0.0058787117,-0.13905386,0.19052424,-0.66032806,0.26942441,1,True
1,0.23397265,-0.0095547872,-0.11521087,0.40593947,-0.66285269,0.26731262,1,True
1,0.27711425,-0.024337554,-0.070257184,-0.5332301,-0.66699797,0.26373441,5,False
1,0.31281002,-0.04819869,-0.098429764,-0.68288656,-0.66522366,0.26496073,1,True
1,0.22265778,-0.00061612937,-0.10482553,0.39723495,-0.66194014,0.26880274,1,True
1,0.30604429,-0.0071766379,-0.1372528,0.24510416,-0.66407709,0.26795461,1,True
1,0.24561208,-0.022083505,-0.13461719,0.42646222,-0.66285648,0.26894732,1,True
1,0.26099798,-0.014310865,-0.06682503,0.14775596,-0.65832271,0.27163994,5,False
3,0.33557796,-0.030490534,-0.055030433,-0.16563794,-0.70344152,0.2403045,3,True
3,0.27096774,-0.0018004952,-0.13733702,0.78640456,-0.70720921,0.24628655,1,False
3,0.22589521,-0.041294286,-0.14658755,0.076090388,-0.69690344,0.24601275,1,False
3,0.23422922,-0.048830408,-0.1054824,-0.64454377,-0.67928402,0.25549902,1,False
3,0.38160729,0.029414135,-0.031844965,0.7385779,-0.6751141,0.26375419,2,False
3,0.28161471,-0.00095989455,-0.10348071,-0.37750097,-0.71222587,0.24454965,5,False
3,0.30084866,-0.059097184,-0.13503364,-0.79840291,-0.71973728,0.23938391,1,False
3,0.40130098,-0.044339562,-0.096909853,0.19902813,-0.70814604,0.24874011,3,True
3,0.2626952,-0.010800078,-0.10105267,0.42393955,-0.71199472,0.24751801,5,False
3,0.36360088,0.0026711919,0.0020478336,-0.47607419,-0.66765674,0.24872011,3,True
3,0.28844988,-0.0067197537,-0.036410016,0.29683931,-0.70783544,0.23824333,5,False
3,0.30258314,-0.022107079,-0.14734556,0.73542906,-0.7296078,0.23421235,1,False
3,0.26823516,-0.058883768,-0.19629679,-0.72294586,-0.71603842,0.23822426,5,False
3,0.23194057,-0.018503285,-0.092907328,-0.70219461,-0.68088476,0.25303604,1,False
3,0.27853446,-0.023623979,-0.13436085,0.35380988,-0.67517506,0.25669908,5,False
3,0.27457573,-0.016984484,-0.074452714,-0.91504071,-0.66937402,0.25762441,5,False
3,0.24551674,0.02412188,-0.0011613716,0.40850046,-0.68123045,0.25390238,3,True
3,0.22154334,-0.018433413,-0.10570669,0.78042584,-0.71395796,0.24027354,1,False
2,0.14425234,-0.11198262,-0.15872109,-0.57851874,-0.57132537,0.28902219,2,True
2,0.27008255,-0.00025576328,-0.099438308,-0.6715129,-0.52902751,0.31872344,2,True
2,0.26782571,0.011379291,-0.03379949,-0.45677842,-0.53503954,0.31660538,2,True
2,0.25387337,0.0092875571,-0.010251636,0.19075881,-0.5487117,0.31059964,2,True
2,0.22743293,-0.030673438,-0.095108715,0.67946613,-0.56962857,0.30282917,2,True
2,0.24087944,-0.051499857,-0.13256991,-0.51644457,-0.57146866,0.30393582,2,True
2,0.27168648,-0.040019994,-0.11035977,0.38176195,-0.56144073,0.30820331,5,False
2,0.2944577,-0.018577302,-0.090587171,0.84461398,-0.56024943,0.30889413,5,False
2,0.31487841,-0.034558966,-0.1099582,-0.43499823,-0.56558504,0.30810529,1,False
2,0.13190806,0.01051899,-0.25722121,-0.40445871,-0.60276359,0.3080179,2,True
2,0.25175528,-0.025434884,-0.15688176,-0.54130214,-0.5748473,0.30531269,2,True
2,0.31777805,-0.02029266,-0.13934687,-0.7993202,-0.55873989,0.30882533,2,True
2,0.41723672,-0.015229639,-0.091692332,0.36004063,-0.55946619,0.31040768,2,True
2,0.37809087,1.9224823e-06,-0.090998195,0.88922169,-0.57887436,0.3046785,2,True
2,0.1522448,-0.019801118,-0.07857133,-0.48268247,-0.59237588,0.2963889,2,True
2,0.14386939,-0.024727103,-0.095471598,0.18891421,-0.57604132,0.30229594,2,True
2,0.29664845,-0.022488661,-0.067332451,0.74914453,-0.56466376,0.30338945,5,False
2,0.28673558,-0.047648748,-0.11166227,-0.60441893,-0.58295662,0.29689708,1,False
2,0.30608412,-0.048913794,-0.1348229,-0.45506858,-0.5821626,0.3002436,1,False
2,0.28675933,-0.031668348,-0.23197374,-0.53298947,-0.61765066,0.29956408,2,True
2,0.22508846,0.0047468918,-0.075660789,-0.19159459,-0.58540176,0.30357774,1,False
2,0.15783838,-0.008074351,-0.04667836,-0.4845564,-0.58423203,0.29909547,2,True
2,0.21065029,-0.058294848,-0.12329592,-0.49394015,-0.58680431,0.2995565,2,True
2,0.29620867,-0.031235005,-0.097588322,0.53628066,-0.58025639,0.30253606,5,False
2,0.305334,-0.029103269,-0.10281155,-0.60252667,-0.59073669,0.29583706,1,False
2,0.2878703,-0.043869638,-0.18736699,-0.074476515,-0.59035991,0.29511883,2,True
2,0.28279568,-0.02007062,-0.14756753,0.91854408,-0.56468036,0.3030077,5,False
2,0.27999392,-0.024891774,-0.056585506,-0.71606552,-0.55075442,0.30727932,5,False
2,0.30412683,-0.01153779,-0.045748434,-0.15948781,-0.55758602,0.30985828,5,False
3,0.36575083,0.051611527,-0.076359537,-0.62757431,-0.68560468,0.26542419,2,False
3,0.31042657,-0.028016961,-0.14095893,-0.41898438,-0.71839025,0.24176893,1,False
3,0.28154626,-0.044355893,-0.15661424,0.81737524,-0.71043808,0.24213286,5,False
3,0.26851452,-0.036408917,-0.11988599,-0.61396465,-0.68898693,0.2506646,5,False
3,0.31073414,-0.021955054,-0.063596783,-0.87570653,-0.6782971,0.25904058,1,False
3,0.25637282,-0.034423113,-0.12291508,0.10147181,-0.68968066,0.25824266,5,False
3,0.27087001,-0.0035761823,-0.10965079,-0.5843898,-0.6834048,0.25965539,5,False
3,0.31222257,0.02715833,-0.055096166,0.0025582815,-0.68689839,0.25631024,5,False
3,0.21680681,-0.01642128,-0.11651765,0.10850857,-0.7128438,0.24535746,1,False
5,0.27717984,-0.032902938,-0.065472481,0.23144946,-0.82080609,0.19946215,5,True
5,0.28058264,0.00064765182,-0.11314803,0.52842523,-0.80890657,0.20430214,5,True
5,0.27929513,0.0014152784,-0.10302303,-0.87418132,-0.81725518,0.19717191,5,True
5,0.27746257,-0.0040097758,-0.085754226,-0.90905353,-0.82471736,0.18884943,5,True
5,0.27807579,-0.016084649,-0.10292536,0.65797585,-0.82530174,0.18340336,5,True
5,0.27557758,-0.033599874,-0.12093265,0.55836913,-0.82353361,0.18450142,5,True
5,0.27256925,-0.025293422,-0.11174066,0.16613345,-0.81976744,0.1907418,5,True
5,0.26641035,-0.044333895,-0.08642705,-0.53783534,-0.81403791,0.19546105,1,False
5,0.26601834,-0.045605186,-0.083489015,-0.10034125,-0.79617963,0.2061537,5,True
5,0.27607492,-0.017488924,-0.10854144,0.43246384,-0.77909194,0.21648352,5,True
5,0.27743766,-0.018812647,-0.1156528,0.6517464,-0.77773106,0.21812587,5,True
5,0.27823674,-0.013598747,-0.10491033,-0.17827735,-0.77899187,0.21839633,5,True
5,0.27749141,-0.016006856,-0.10677044,-0.48496605,-0.77974385,0.21720498,5,True
5,0.27115701,-0.023285084,-0.098457058,-0.53329845,-0.77868379,0.21749734,5,True
5,0.27456969,-0.019564165,-0.095986791,0.38908439,-0.7734206,0.21969047,5,True
5,0.28167494,-0.011635512,-0.10851916,0.73652073,-0.77046784,0.21992633,5,True
5,0.28176178,-0.010358686,-0.11452472,-0.36241645,-0.77323956,0.21765579,5,True
5,0.27699583,-0.016136861,-0.10928396,-0.77612286,-0.77736187,0.21515379,5,True
5,0.27399987,-0.021070347,-0.096872076,-0.45167382,-0.7779106,0.21475178,5,True
5,0.27383497,-0.019400046,-0.10007422,-0.21877652,-0.77340388,0.21628198,5,True
5,0.27500856,-0.023393342,-0.11346593,0.40090823,-0.76976884,0.21732006,5,True
5,0.27454268,-0.050064143,-0.10796268,0.19164935,-0.83023727,0.21255818,5,True
5,0.28925525,0.027506445,-0.076312071,-0.13296158,-0.81620585,0.22195139,5,True
5,0.28868303,0.043617112,-0.042253282,0.40101907,-0.83747281,0.20393599,3,False
5,0.2730599,-0.039084577,-0.13248081,0.52090288,-0.85663184,0.18202847,5,True
5,0.26780563,-0.077391933,-0.18526714,-0.091645959,-0.84941026,0.19195343,2,False
5,0.27708505,-0.016679517,-0.07605856,-0.46186378,-0.8278462,0.21357736,5,True
5,0.27939952,-0.0041880506,-0.076309171,-0.69707575,-0.82427535,0.21401002,5,True
5,0.27783859,-0.017440874,-0.12833646,0.7400413,-0.82666203,0.209651,5,True
5,0.2790715,-0.016881588,-0.11901482,0.21384088,-0.83013626,0.20876866,5,True
5,0.27772158,-0.019073797,-0.11008222,0.97616869,-0.83233306,0.20831771,5,True
5,0.27538803,-0.021688748,-0.11499425,0.72076228,-0.83005928,0.21060755,5,True
5,0.27550911,-0.027161801,-0.14448422,-0.85723281,-0.8279044,0.21304889,5,True
5,0.28104231,-0.01521349,-0.13533224,-0.46998859,-0.82716993,0.21549325,5,True
5,0.28097006,-0.0024690057,-0.075275818,-0.92089954,-0.83000683,0.21432623,5,True
5,0.27221735,-0.024440715,-0.080308375,0.31864815,-0.83428289,0.2097265,5,True
5,0.27186583,-0.022210875,-0.06981069,0.14505896,-0.83092457,0.21004568,5,True
